Sessione;Elezione;Nome_Elezione;Sezione;Municipio;Lista;Voti
2024-06-08;1;Elezione del Parlamento Europeo;776;2;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;776;2;Azione - Siamo Europei;20
2024-06-08;1;Elezione del Parlamento Europeo;776;2;Forza Italia - Noi Moderati - PPE;26
2024-06-08;1;Elezione del Parlamento Europeo;776;2;Fratelli D'Italia;123
2024-06-08;1;Elezione del Parlamento Europeo;776;2;Lega Salvini Premier;46
2024-06-08;1;Elezione del Parlamento Europeo;776;2;Libertà;2
2024-06-08;1;Elezione del Parlamento Europeo;776;2;Movimento 5 Stelle;35
2024-06-08;1;Elezione del Parlamento Europeo;776;2;Pace Terra Dignità;22
2024-06-08;1;Elezione del Parlamento Europeo;776;2;Partito Democratico;167
2024-06-08;1;Elezione del Parlamento Europeo;776;2;Rassemblement Valdôtain;1
2024-06-08;1;Elezione del Parlamento Europeo;776;2;Stati Uniti D'Europa;23
2024-06-08;1;Elezione del Parlamento Europeo;778;2;Alleanza Verdi e Sinistra;65
2024-06-08;1;Elezione del Parlamento Europeo;778;2;Alternativa Popolare;2
2024-06-08;1;Elezione del Parlamento Europeo;778;2;Azione - Siamo Europei;23
2024-06-08;1;Elezione del Parlamento Europeo;778;2;Forza Italia - Noi Moderati - PPE;41
2024-06-08;1;Elezione del Parlamento Europeo;778;2;Fratelli D'Italia;69
2024-06-08;1;Elezione del Parlamento Europeo;778;2;Lega Salvini Premier;23
2024-06-08;1;Elezione del Parlamento Europeo;778;2;Libertà;8
2024-06-08;1;Elezione del Parlamento Europeo;778;2;Movimento 5 Stelle;34
2024-06-08;1;Elezione del Parlamento Europeo;778;2;Pace Terra Dignità;10
2024-06-08;1;Elezione del Parlamento Europeo;778;2;Partito Democratico;180
2024-06-08;1;Elezione del Parlamento Europeo;778;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;778;2;Stati Uniti D'Europa;20
2024-06-08;1;Elezione del Parlamento Europeo;780;2;Alleanza Verdi e Sinistra;60
2024-06-08;1;Elezione del Parlamento Europeo;780;2;Alternativa Popolare;4
2024-06-08;1;Elezione del Parlamento Europeo;780;2;Azione - Siamo Europei;21
2024-06-08;1;Elezione del Parlamento Europeo;780;2;Forza Italia - Noi Moderati - PPE;29
2024-06-08;1;Elezione del Parlamento Europeo;780;2;Fratelli D'Italia;107
2024-06-08;1;Elezione del Parlamento Europeo;780;2;Lega Salvini Premier;37
2024-06-08;1;Elezione del Parlamento Europeo;780;2;Libertà;2
2024-06-08;1;Elezione del Parlamento Europeo;780;2;Movimento 5 Stelle;24
2024-06-08;1;Elezione del Parlamento Europeo;780;2;Pace Terra Dignità;13
2024-06-08;1;Elezione del Parlamento Europeo;780;2;Partito Democratico;162
2024-06-08;1;Elezione del Parlamento Europeo;780;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;780;2;Stati Uniti D'Europa;31
2024-06-08;1;Elezione del Parlamento Europeo;781;2;Alleanza Verdi e Sinistra;83
2024-06-08;1;Elezione del Parlamento Europeo;781;2;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;781;2;Azione - Siamo Europei;22
2024-06-08;1;Elezione del Parlamento Europeo;781;2;Forza Italia - Noi Moderati - PPE;31
2024-06-08;1;Elezione del Parlamento Europeo;781;2;Fratelli D'Italia;142
2024-06-08;1;Elezione del Parlamento Europeo;781;2;Lega Salvini Premier;53
2024-06-08;1;Elezione del Parlamento Europeo;781;2;Libertà;3
2024-06-08;1;Elezione del Parlamento Europeo;781;2;Movimento 5 Stelle;36
2024-06-08;1;Elezione del Parlamento Europeo;781;2;Pace Terra Dignità;23
2024-06-08;1;Elezione del Parlamento Europeo;781;2;Partito Democratico;178
2024-06-08;1;Elezione del Parlamento Europeo;781;2;Rassemblement Valdôtain;2
2024-06-08;1;Elezione del Parlamento Europeo;781;2;Stati Uniti D'Europa;21
2024-06-08;1;Elezione del Parlamento Europeo;783;2;Alleanza Verdi e Sinistra;49
2024-06-08;1;Elezione del Parlamento Europeo;783;2;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;783;2;Azione - Siamo Europei;16
2024-06-08;1;Elezione del Parlamento Europeo;783;2;Forza Italia - Noi Moderati - PPE;28
2024-06-08;1;Elezione del Parlamento Europeo;783;2;Fratelli D'Italia;68
2024-06-08;1;Elezione del Parlamento Europeo;783;2;Lega Salvini Premier;31
2024-06-08;1;Elezione del Parlamento Europeo;783;2;Libertà;3
2024-06-08;1;Elezione del Parlamento Europeo;783;2;Movimento 5 Stelle;28
2024-06-08;1;Elezione del Parlamento Europeo;783;2;Pace Terra Dignità;8
2024-06-08;1;Elezione del Parlamento Europeo;783;2;Partito Democratico;125
2024-06-08;1;Elezione del Parlamento Europeo;783;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;783;2;Stati Uniti D'Europa;25
2024-06-08;1;Elezione del Parlamento Europeo;784;2;Alleanza Verdi e Sinistra;58
2024-06-08;1;Elezione del Parlamento Europeo;784;2;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;784;2;Azione - Siamo Europei;24
2024-06-08;1;Elezione del Parlamento Europeo;784;2;Forza Italia - Noi Moderati - PPE;40
2024-06-08;1;Elezione del Parlamento Europeo;784;2;Fratelli D'Italia;57
2024-06-08;1;Elezione del Parlamento Europeo;784;2;Lega Salvini Premier;16
2024-06-08;1;Elezione del Parlamento Europeo;784;2;Libertà;0
2024-06-08;1;Elezione del Parlamento Europeo;784;2;Movimento 5 Stelle;25
2024-06-08;1;Elezione del Parlamento Europeo;784;2;Pace Terra Dignità;16
2024-06-08;1;Elezione del Parlamento Europeo;784;2;Partito Democratico;143
2024-06-08;1;Elezione del Parlamento Europeo;784;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;784;2;Stati Uniti D'Europa;24
2024-06-08;1;Elezione del Parlamento Europeo;785;2;Alleanza Verdi e Sinistra;58
2024-06-08;1;Elezione del Parlamento Europeo;785;2;Alternativa Popolare;2
2024-06-08;1;Elezione del Parlamento Europeo;785;2;Azione - Siamo Europei;21
2024-06-08;1;Elezione del Parlamento Europeo;785;2;Forza Italia - Noi Moderati - PPE;49
2024-06-08;1;Elezione del Parlamento Europeo;785;2;Fratelli D'Italia;114
2024-06-08;1;Elezione del Parlamento Europeo;785;2;Lega Salvini Premier;54
2024-06-08;1;Elezione del Parlamento Europeo;785;2;Libertà;0
2024-06-08;1;Elezione del Parlamento Europeo;785;2;Movimento 5 Stelle;35
2024-06-08;1;Elezione del Parlamento Europeo;785;2;Pace Terra Dignità;15
2024-06-08;1;Elezione del Parlamento Europeo;785;2;Partito Democratico;147
2024-06-08;1;Elezione del Parlamento Europeo;785;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;785;2;Stati Uniti D'Europa;26
2024-06-08;1;Elezione del Parlamento Europeo;786;2;Alleanza Verdi e Sinistra;46
2024-06-08;1;Elezione del Parlamento Europeo;786;2;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;786;2;Azione - Siamo Europei;18
2024-06-08;1;Elezione del Parlamento Europeo;786;2;Forza Italia - Noi Moderati - PPE;28
2024-06-08;1;Elezione del Parlamento Europeo;786;2;Fratelli D'Italia;101
2024-06-08;1;Elezione del Parlamento Europeo;786;2;Lega Salvini Premier;38
2024-06-08;1;Elezione del Parlamento Europeo;786;2;Libertà;1
2024-06-08;1;Elezione del Parlamento Europeo;786;2;Movimento 5 Stelle;28
2024-06-08;1;Elezione del Parlamento Europeo;786;2;Pace Terra Dignità;8
2024-06-08;1;Elezione del Parlamento Europeo;786;2;Partito Democratico;178
2024-06-08;1;Elezione del Parlamento Europeo;786;2;Rassemblement Valdôtain;1
2024-06-08;1;Elezione del Parlamento Europeo;786;2;Stati Uniti D'Europa;20
2024-06-08;1;Elezione del Parlamento Europeo;788;2;Alleanza Verdi e Sinistra;65
2024-06-08;1;Elezione del Parlamento Europeo;788;2;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;788;2;Azione - Siamo Europei;18
2024-06-08;1;Elezione del Parlamento Europeo;788;2;Forza Italia - Noi Moderati - PPE;13
2024-06-08;1;Elezione del Parlamento Europeo;788;2;Fratelli D'Italia;77
2024-06-08;1;Elezione del Parlamento Europeo;788;2;Lega Salvini Premier;34
2024-06-08;1;Elezione del Parlamento Europeo;788;2;Libertà;4
2024-06-08;1;Elezione del Parlamento Europeo;788;2;Movimento 5 Stelle;37
2024-06-08;1;Elezione del Parlamento Europeo;788;2;Pace Terra Dignità;12
2024-06-08;1;Elezione del Parlamento Europeo;788;2;Partito Democratico;114
2024-06-08;1;Elezione del Parlamento Europeo;788;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;788;2;Stati Uniti D'Europa;16
2024-06-08;1;Elezione del Parlamento Europeo;789;2;Alleanza Verdi e Sinistra;51
2024-06-08;1;Elezione del Parlamento Europeo;789;2;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;789;2;Azione - Siamo Europei;22
2024-06-08;1;Elezione del Parlamento Europeo;789;2;Forza Italia - Noi Moderati - PPE;54
2024-06-08;1;Elezione del Parlamento Europeo;789;2;Fratelli D'Italia;95
2024-06-08;1;Elezione del Parlamento Europeo;789;2;Lega Salvini Premier;58
2024-06-08;1;Elezione del Parlamento Europeo;789;2;Libertà;2
2024-06-08;1;Elezione del Parlamento Europeo;789;2;Movimento 5 Stelle;32
2024-06-08;1;Elezione del Parlamento Europeo;789;2;Pace Terra Dignità;10
2024-06-08;1;Elezione del Parlamento Europeo;789;2;Partito Democratico;147
2024-06-08;1;Elezione del Parlamento Europeo;789;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;789;2;Stati Uniti D'Europa;21
2024-06-08;1;Elezione del Parlamento Europeo;790;2;Alleanza Verdi e Sinistra;83
2024-06-08;1;Elezione del Parlamento Europeo;790;2;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;790;2;Azione - Siamo Europei;23
2024-06-08;1;Elezione del Parlamento Europeo;790;2;Forza Italia - Noi Moderati - PPE;47
2024-06-08;1;Elezione del Parlamento Europeo;790;2;Fratelli D'Italia;123
2024-06-08;1;Elezione del Parlamento Europeo;790;2;Lega Salvini Premier;52
2024-06-08;1;Elezione del Parlamento Europeo;790;2;Libertà;2
2024-06-08;1;Elezione del Parlamento Europeo;790;2;Movimento 5 Stelle;42
2024-06-08;1;Elezione del Parlamento Europeo;790;2;Pace Terra Dignità;22
2024-06-08;1;Elezione del Parlamento Europeo;790;2;Partito Democratico;206
2024-06-08;1;Elezione del Parlamento Europeo;790;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;790;2;Stati Uniti D'Europa;36
2024-06-08;1;Elezione del Parlamento Europeo;791;2;Alleanza Verdi e Sinistra;60
2024-06-08;1;Elezione del Parlamento Europeo;791;2;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;791;2;Azione - Siamo Europei;18
2024-06-08;1;Elezione del Parlamento Europeo;791;2;Forza Italia - Noi Moderati - PPE;39
2024-06-08;1;Elezione del Parlamento Europeo;791;2;Fratelli D'Italia;88
2024-06-08;1;Elezione del Parlamento Europeo;791;2;Lega Salvini Premier;53
2024-06-08;1;Elezione del Parlamento Europeo;791;2;Libertà;0
2024-06-08;1;Elezione del Parlamento Europeo;791;2;Movimento 5 Stelle;23
2024-06-08;1;Elezione del Parlamento Europeo;791;2;Pace Terra Dignità;11
2024-06-08;1;Elezione del Parlamento Europeo;791;2;Partito Democratico;132
2024-06-08;1;Elezione del Parlamento Europeo;791;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;791;2;Stati Uniti D'Europa;13
2024-06-08;1;Elezione del Parlamento Europeo;792;2;Alleanza Verdi e Sinistra;55
2024-06-08;1;Elezione del Parlamento Europeo;792;2;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;792;2;Azione - Siamo Europei;27
2024-06-08;1;Elezione del Parlamento Europeo;792;2;Forza Italia - Noi Moderati - PPE;46
2024-06-08;1;Elezione del Parlamento Europeo;792;2;Fratelli D'Italia;99
2024-06-08;1;Elezione del Parlamento Europeo;792;2;Lega Salvini Premier;61
2024-06-08;1;Elezione del Parlamento Europeo;792;2;Libertà;9
2024-06-08;1;Elezione del Parlamento Europeo;792;2;Movimento 5 Stelle;29
2024-06-08;1;Elezione del Parlamento Europeo;792;2;Pace Terra Dignità;8
2024-06-08;1;Elezione del Parlamento Europeo;792;2;Partito Democratico;148
2024-06-08;1;Elezione del Parlamento Europeo;792;2;Rassemblement Valdôtain;1
2024-06-08;1;Elezione del Parlamento Europeo;792;2;Stati Uniti D'Europa;23
2024-06-08;1;Elezione del Parlamento Europeo;793;2;Alleanza Verdi e Sinistra;48
2024-06-08;1;Elezione del Parlamento Europeo;793;2;Alternativa Popolare;2
2024-06-08;1;Elezione del Parlamento Europeo;793;2;Azione - Siamo Europei;19
2024-06-08;1;Elezione del Parlamento Europeo;793;2;Forza Italia - Noi Moderati - PPE;40
2024-06-08;1;Elezione del Parlamento Europeo;793;2;Fratelli D'Italia;90
2024-06-08;1;Elezione del Parlamento Europeo;793;2;Lega Salvini Premier;62
2024-06-08;1;Elezione del Parlamento Europeo;793;2;Libertà;4
2024-06-08;1;Elezione del Parlamento Europeo;793;2;Movimento 5 Stelle;28
2024-06-08;1;Elezione del Parlamento Europeo;793;2;Pace Terra Dignità;7
2024-06-08;1;Elezione del Parlamento Europeo;793;2;Partito Democratico;123
2024-06-08;1;Elezione del Parlamento Europeo;793;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;793;2;Stati Uniti D'Europa;22
2024-06-08;1;Elezione del Parlamento Europeo;794;2;Alleanza Verdi e Sinistra;40
2024-06-08;1;Elezione del Parlamento Europeo;794;2;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;794;2;Azione - Siamo Europei;27
2024-06-08;1;Elezione del Parlamento Europeo;794;2;Forza Italia - Noi Moderati - PPE;40
2024-06-08;1;Elezione del Parlamento Europeo;794;2;Fratelli D'Italia;114
2024-06-08;1;Elezione del Parlamento Europeo;794;2;Lega Salvini Premier;51
2024-06-08;1;Elezione del Parlamento Europeo;794;2;Libertà;2
2024-06-08;1;Elezione del Parlamento Europeo;794;2;Movimento 5 Stelle;36
2024-06-08;1;Elezione del Parlamento Europeo;794;2;Pace Terra Dignità;14
2024-06-08;1;Elezione del Parlamento Europeo;794;2;Partito Democratico;126
2024-06-08;1;Elezione del Parlamento Europeo;794;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;794;2;Stati Uniti D'Europa;21
2024-06-08;1;Elezione del Parlamento Europeo;796;2;Alleanza Verdi e Sinistra;66
2024-06-08;1;Elezione del Parlamento Europeo;796;2;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;796;2;Azione - Siamo Europei;15
2024-06-08;1;Elezione del Parlamento Europeo;796;2;Forza Italia - Noi Moderati - PPE;33
2024-06-08;1;Elezione del Parlamento Europeo;796;2;Fratelli D'Italia;92
2024-06-08;1;Elezione del Parlamento Europeo;796;2;Lega Salvini Premier;43
2024-06-08;1;Elezione del Parlamento Europeo;796;2;Libertà;0
2024-06-08;1;Elezione del Parlamento Europeo;796;2;Movimento 5 Stelle;19
2024-06-08;1;Elezione del Parlamento Europeo;796;2;Pace Terra Dignità;7
2024-06-08;1;Elezione del Parlamento Europeo;796;2;Partito Democratico;87
2024-06-08;1;Elezione del Parlamento Europeo;796;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;796;2;Stati Uniti D'Europa;17
2024-06-08;1;Elezione del Parlamento Europeo;797;2;Alleanza Verdi e Sinistra;66
2024-06-08;1;Elezione del Parlamento Europeo;797;2;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;797;2;Azione - Siamo Europei;8
2024-06-08;1;Elezione del Parlamento Europeo;797;2;Forza Italia - Noi Moderati - PPE;18
2024-06-08;1;Elezione del Parlamento Europeo;797;2;Fratelli D'Italia;61
2024-06-08;1;Elezione del Parlamento Europeo;797;2;Lega Salvini Premier;27
2024-06-08;1;Elezione del Parlamento Europeo;797;2;Libertà;0
2024-06-08;1;Elezione del Parlamento Europeo;797;2;Movimento 5 Stelle;17
2024-06-08;1;Elezione del Parlamento Europeo;797;2;Pace Terra Dignità;11
2024-06-08;1;Elezione del Parlamento Europeo;797;2;Partito Democratico;82
2024-06-08;1;Elezione del Parlamento Europeo;797;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;797;2;Stati Uniti D'Europa;10
2024-06-08;1;Elezione del Parlamento Europeo;799;2;Alleanza Verdi e Sinistra;48
2024-06-08;1;Elezione del Parlamento Europeo;799;2;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;799;2;Azione - Siamo Europei;27
2024-06-08;1;Elezione del Parlamento Europeo;799;2;Forza Italia - Noi Moderati - PPE;67
2024-06-08;1;Elezione del Parlamento Europeo;799;2;Fratelli D'Italia;110
2024-06-08;1;Elezione del Parlamento Europeo;799;2;Lega Salvini Premier;60
2024-06-08;1;Elezione del Parlamento Europeo;799;2;Libertà;4
2024-06-08;1;Elezione del Parlamento Europeo;799;2;Movimento 5 Stelle;28
2024-06-08;1;Elezione del Parlamento Europeo;799;2;Pace Terra Dignità;8
2024-06-08;1;Elezione del Parlamento Europeo;799;2;Partito Democratico;137
2024-06-08;1;Elezione del Parlamento Europeo;799;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;799;2;Stati Uniti D'Europa;17
2024-06-08;1;Elezione del Parlamento Europeo;800;2;Alleanza Verdi e Sinistra;48
2024-06-08;1;Elezione del Parlamento Europeo;800;2;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;800;2;Azione - Siamo Europei;30
2024-06-08;1;Elezione del Parlamento Europeo;800;2;Forza Italia - Noi Moderati - PPE;44
2024-06-08;1;Elezione del Parlamento Europeo;800;2;Fratelli D'Italia;97
2024-06-08;1;Elezione del Parlamento Europeo;800;2;Lega Salvini Premier;33
2024-06-08;1;Elezione del Parlamento Europeo;800;2;Libertà;0
2024-06-08;1;Elezione del Parlamento Europeo;800;2;Movimento 5 Stelle;34
2024-06-08;1;Elezione del Parlamento Europeo;800;2;Pace Terra Dignità;9
2024-06-08;1;Elezione del Parlamento Europeo;800;2;Partito Democratico;130
2024-06-08;1;Elezione del Parlamento Europeo;800;2;Rassemblement Valdôtain;1
2024-06-08;1;Elezione del Parlamento Europeo;800;2;Stati Uniti D'Europa;13
2024-06-08;1;Elezione del Parlamento Europeo;801;2;Alleanza Verdi e Sinistra;37
2024-06-08;1;Elezione del Parlamento Europeo;801;2;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;801;2;Azione - Siamo Europei;12
2024-06-08;1;Elezione del Parlamento Europeo;801;2;Forza Italia - Noi Moderati - PPE;25
2024-06-08;1;Elezione del Parlamento Europeo;801;2;Fratelli D'Italia;57
2024-06-08;1;Elezione del Parlamento Europeo;801;2;Lega Salvini Premier;20
2024-06-08;1;Elezione del Parlamento Europeo;801;2;Libertà;2
2024-06-08;1;Elezione del Parlamento Europeo;801;2;Movimento 5 Stelle;20
2024-06-08;1;Elezione del Parlamento Europeo;801;2;Pace Terra Dignità;9
2024-06-08;1;Elezione del Parlamento Europeo;801;2;Partito Democratico;88
2024-06-08;1;Elezione del Parlamento Europeo;801;2;Rassemblement Valdôtain;1
2024-06-08;1;Elezione del Parlamento Europeo;801;2;Stati Uniti D'Europa;9
2024-06-08;1;Elezione del Parlamento Europeo;802;2;Alleanza Verdi e Sinistra;35
2024-06-08;1;Elezione del Parlamento Europeo;802;2;Alternativa Popolare;2
2024-06-08;1;Elezione del Parlamento Europeo;802;2;Azione - Siamo Europei;11
2024-06-08;1;Elezione del Parlamento Europeo;802;2;Forza Italia - Noi Moderati - PPE;33
2024-06-08;1;Elezione del Parlamento Europeo;802;2;Fratelli D'Italia;65
2024-06-08;1;Elezione del Parlamento Europeo;802;2;Lega Salvini Premier;37
2024-06-08;1;Elezione del Parlamento Europeo;802;2;Libertà;1
2024-06-08;1;Elezione del Parlamento Europeo;802;2;Movimento 5 Stelle;18
2024-06-08;1;Elezione del Parlamento Europeo;802;2;Pace Terra Dignità;4
2024-06-08;1;Elezione del Parlamento Europeo;802;2;Partito Democratico;101
2024-06-08;1;Elezione del Parlamento Europeo;802;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;802;2;Stati Uniti D'Europa;13
2024-06-08;1;Elezione del Parlamento Europeo;803;2;Alleanza Verdi e Sinistra;49
2024-06-08;1;Elezione del Parlamento Europeo;803;2;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;803;2;Azione - Siamo Europei;9
2024-06-08;1;Elezione del Parlamento Europeo;803;2;Forza Italia - Noi Moderati - PPE;29
2024-06-08;1;Elezione del Parlamento Europeo;803;2;Fratelli D'Italia;96
2024-06-08;1;Elezione del Parlamento Europeo;803;2;Lega Salvini Premier;40
2024-06-08;1;Elezione del Parlamento Europeo;803;2;Libertà;4
2024-06-08;1;Elezione del Parlamento Europeo;803;2;Movimento 5 Stelle;29
2024-06-08;1;Elezione del Parlamento Europeo;803;2;Pace Terra Dignità;21
2024-06-08;1;Elezione del Parlamento Europeo;803;2;Partito Democratico;76
2024-06-08;1;Elezione del Parlamento Europeo;803;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;803;2;Stati Uniti D'Europa;13
2024-06-08;1;Elezione del Parlamento Europeo;805;2;Alleanza Verdi e Sinistra;69
2024-06-08;1;Elezione del Parlamento Europeo;805;2;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;805;2;Azione - Siamo Europei;23
2024-06-08;1;Elezione del Parlamento Europeo;805;2;Forza Italia - Noi Moderati - PPE;33
2024-06-08;1;Elezione del Parlamento Europeo;805;2;Fratelli D'Italia;89
2024-06-08;1;Elezione del Parlamento Europeo;805;2;Lega Salvini Premier;38
2024-06-08;1;Elezione del Parlamento Europeo;805;2;Libertà;3
2024-06-08;1;Elezione del Parlamento Europeo;805;2;Movimento 5 Stelle;27
2024-06-08;1;Elezione del Parlamento Europeo;805;2;Pace Terra Dignità;13
2024-06-08;1;Elezione del Parlamento Europeo;805;2;Partito Democratico;123
2024-06-08;1;Elezione del Parlamento Europeo;805;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;805;2;Stati Uniti D'Europa;19
2024-06-08;1;Elezione del Parlamento Europeo;806;2;Alleanza Verdi e Sinistra;49
2024-06-08;1;Elezione del Parlamento Europeo;806;2;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;806;2;Azione - Siamo Europei;13
2024-06-08;1;Elezione del Parlamento Europeo;806;2;Forza Italia - Noi Moderati - PPE;13
2024-06-08;1;Elezione del Parlamento Europeo;806;2;Fratelli D'Italia;67
2024-06-08;1;Elezione del Parlamento Europeo;806;2;Lega Salvini Premier;36
2024-06-08;1;Elezione del Parlamento Europeo;806;2;Libertà;3
2024-06-08;1;Elezione del Parlamento Europeo;806;2;Movimento 5 Stelle;25
2024-06-08;1;Elezione del Parlamento Europeo;806;2;Pace Terra Dignità;7
2024-06-08;1;Elezione del Parlamento Europeo;806;2;Partito Democratico;71
2024-06-08;1;Elezione del Parlamento Europeo;806;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;806;2;Stati Uniti D'Europa;10
2024-06-08;1;Elezione del Parlamento Europeo;807;2;Alleanza Verdi e Sinistra;56
2024-06-08;1;Elezione del Parlamento Europeo;807;2;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;807;2;Azione - Siamo Europei;9
2024-06-08;1;Elezione del Parlamento Europeo;807;2;Forza Italia - Noi Moderati - PPE;26
2024-06-08;1;Elezione del Parlamento Europeo;807;2;Fratelli D'Italia;79
2024-06-08;1;Elezione del Parlamento Europeo;807;2;Lega Salvini Premier;45
2024-06-08;1;Elezione del Parlamento Europeo;807;2;Libertà;6
2024-06-08;1;Elezione del Parlamento Europeo;807;2;Movimento 5 Stelle;22
2024-06-08;1;Elezione del Parlamento Europeo;807;2;Pace Terra Dignità;2
2024-06-08;1;Elezione del Parlamento Europeo;807;2;Partito Democratico;124
2024-06-08;1;Elezione del Parlamento Europeo;807;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;807;2;Stati Uniti D'Europa;17
2024-06-08;1;Elezione del Parlamento Europeo;808;2;Alleanza Verdi e Sinistra;68
2024-06-08;1;Elezione del Parlamento Europeo;808;2;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;808;2;Azione - Siamo Europei;14
2024-06-08;1;Elezione del Parlamento Europeo;808;2;Forza Italia - Noi Moderati - PPE;28
2024-06-08;1;Elezione del Parlamento Europeo;808;2;Fratelli D'Italia;74
2024-06-08;1;Elezione del Parlamento Europeo;808;2;Lega Salvini Premier;57
2024-06-08;1;Elezione del Parlamento Europeo;808;2;Libertà;1
2024-06-08;1;Elezione del Parlamento Europeo;808;2;Movimento 5 Stelle;28
2024-06-08;1;Elezione del Parlamento Europeo;808;2;Pace Terra Dignità;14
2024-06-08;1;Elezione del Parlamento Europeo;808;2;Partito Democratico;179
2024-06-08;1;Elezione del Parlamento Europeo;808;2;Rassemblement Valdôtain;0
2024-06-08;1;Elezione del Parlamento Europeo;808;2;Stati Uniti D'Europa;19
2024-06-08;1;Elezione del Parlamento Europeo;812;5;Alleanza Verdi e Sinistra;50
2024-06-08;1;Elezione del Parlamento Europeo;812;5;Alternativa Popolare;0
2024-06-08;1;Elezione del Parlamento Europeo;812;5;Azione - Siamo Europei;13
2024-06-08;1;Elezione del Parlamento Europeo;812;5;Forza Italia - Noi Moderati - PPE;33
2024-06-08;1;Elezione del Parlamento Europeo;812;5;Fratelli D'Italia;78
2024-06-08;1;Elezione del Parlamento Europeo;812;5;Lega Salvini Premier;20
2024-06-08;1;Elezione del Parlamento Europeo;812;5;Libertà;3
2024-06-08;1;Elezione del Parlamento Europeo;812;5;Movimento 5 Stelle;39
2024-06-08;1;Elezione del Parlamento Europeo;812;5;Pace Terra Dignità;13
2024-06-08;1;Elezione del Parlamento Europeo;812;5;Partito Democratico;108
2024-06-08;1;Elezione del Parlamento Europeo;812;5;Rassemblement Valdôtain;1
2024-06-08;1;Elezione del Parlamento Europeo;812;5;Stati Uniti D'Europa;12
2024-06-08;1;Elezione del Parlamento Europeo;813;3;Alleanza Verdi e Sinistra;86
2024-06-08;1;Elezione del Parlamento Europeo;813;3;Alternativa Popolare;1
2024-06-08;1;Elezione del Parlamento Europeo;813;3;Azione - Siamo Europei;48
2024-06-08;1;Elezione del Parlamento Europeo;813;3;Forza Italia - Noi Moderati - PPE;43
2024-06-08;1;Elezione del Parlamento Europeo;813;3;Fratelli D'Italia;99
2024-06-08;1;Elezione del Parlamento Europeo;813;3;Lega Salvini Premier;23
2024-06-08;1;Elezione del Parlamento Europeo;813;3;Libertà;2
2024-06-08;1;Elezione del Parlamento Europeo;813;3;Movimento 5 Stelle;16
2024-06-08;1;Elezione del Parlamento Europeo;813;3;Pace Terra Dignità;16
2024-06-08;1;Elezione del Parlamento Europeo;813;3;Partito Democratico;224
2024-06-08;1;Elezione del Parlamento Europeo;813;3;Rassemblement Valdôtain;1
